,Estado,Celular,Televisão por assinatura,Acesso a internet no próprio domicílio,Acesso a internet por 3g ou 4g,Acesso por banda larga,Renda
103524,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103537,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
103541,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
103544,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
103545,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103546,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
103548,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103549,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
103551,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103555,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103560,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
103561,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103563,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103568,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
103570,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
103572,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103575,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
103577,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
103585,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103587,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
103590,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
103594,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103595,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
103596,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
103597,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
103600,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103609,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
103618,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
103619,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103640,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103645,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103650,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
103652,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103687,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103692,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
103837,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
103839,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
103842,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
103845,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
103846,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
103847,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
103848,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103850,São Paulo,Sim,Sim,Sim,Sim,Sim,Acima de 20000 reais
103856,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103857,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
103858,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
103862,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103864,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
103867,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
103868,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103870,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
103879,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
103882,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
103938,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103940,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
103941,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103953,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
103957,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
103958,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103965,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
103966,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
103968,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103971,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103973,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
103978,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103979,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
103981,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103986,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
103991,São Paulo,Sim,Sim,Sim,Sim,Sim,Acima de 20000 reais
103992,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104001,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104004,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104009,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104011,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104014,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104016,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104017,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104018,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104020,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104024,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104025,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104037,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104041,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104045,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104050,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104054,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104057,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104086,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104091,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104097,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104101,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104134,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104139,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104140,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104144,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104145,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104146,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104147,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104149,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104164,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104185,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104204,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104243,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104246,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104250,São Paulo,Sim,Sim,Sim,Sim,Sim,Acima de 20000 reais
104251,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104254,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104255,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104256,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104257,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104322,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104325,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104329,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104331,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104332,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104334,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104335,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104337,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104338,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104339,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104340,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104341,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104342,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104343,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104346,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104347,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104366,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104375,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104386,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104389,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104402,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104425,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104438,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104462,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104531,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104593,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104610,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104612,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104614,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104615,São Paulo,Sim,Sim,Sim,Sim,Sim,Acima de 20000 reais
104617,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104618,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104620,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104621,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104622,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104624,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104627,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104630,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104633,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104634,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104641,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104650,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104652,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104654,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104655,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104673,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104686,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104702,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104704,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104709,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104711,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104713,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104714,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104739,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104740,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104744,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104748,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104749,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104752,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104758,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104760,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104771,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104773,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104776,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104784,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104811,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104817,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104822,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104829,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104831,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104833,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104834,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104846,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104847,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104857,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104864,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104870,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104871,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104891,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104893,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104895,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104897,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104899,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104900,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104915,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104938,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104943,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104954,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104956,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104957,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104965,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104988,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104996,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105004,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105010,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105055,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105104,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105132,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105133,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105134,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105138,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105139,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105143,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105149,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105158,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105161,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105162,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105163,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105166,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105173,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105188,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105193,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105232,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105237,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105240,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105250,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105256,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105260,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105261,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105268,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105270,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105272,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105278,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105287,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105302,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105307,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105310,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105315,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105320,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105321,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105322,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105326,São Paulo,Sim,Sim,Sim,Sim,Sim,Acima de 20000 reais
105327,São Paulo,Sim,Sim,Sim,Sim,Sim,Acima de 20000 reais
105329,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105331,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105332,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105364,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105380,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105413,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105416,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105419,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105426,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105428,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105434,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105438,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105440,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105441,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105447,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105448,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105449,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105450,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105451,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105452,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105453,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105456,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105457,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105459,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105462,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105463,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105465,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105467,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105468,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105471,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105473,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105474,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105475,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105478,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105490,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105495,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105509,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105515,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105519,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105522,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105538,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105540,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105541,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105547,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105550,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105552,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105560,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105562,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105563,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105564,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105567,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105569,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105570,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105571,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105575,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105578,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
