,Estado,Celular,Televisão por assinatura,Acesso a internet no próprio domicílio,Acesso a internet por 3g ou 4g,Acesso por banda larga,Renda
105579,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105602,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105604,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105613,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105624,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105631,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105664,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105666,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105667,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105670,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105673,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105674,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105685,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105686,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105687,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105690,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105699,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105707,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105708,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105710,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105751,São Paulo,Sim,Sim,Sim,Sim,Sim,Acima de 20000 reais
105766,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105778,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105779,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105789,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105792,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105794,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105795,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105800,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105803,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105808,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105823,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105826,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105833,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105834,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105842,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105851,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105853,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105854,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105856,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105858,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105860,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105866,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105931,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105934,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105938,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105939,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105944,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105945,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105958,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105960,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105968,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105973,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106057,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106080,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106100,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106109,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106110,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106111,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106120,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106121,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106131,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106144,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106148,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106150,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106161,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106191,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106194,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106203,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106210,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106233,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106236,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106237,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106247,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106251,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106253,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106255,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106259,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106260,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106263,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106267,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106271,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106272,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106274,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106277,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106279,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106281,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106282,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106283,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106287,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106292,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106304,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106309,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106316,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106356,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106364,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106379,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106382,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106384,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106385,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106389,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106396,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106403,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106406,São Paulo,Sim,Sim,Sim,Sim,Sim,Acima de 20000 reais
106407,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106408,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106409,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106414,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106505,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106516,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106518,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106521,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106526,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106536,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106543,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106545,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106553,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106570,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106572,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106582,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106583,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106588,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106603,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106607,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106626,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106637,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106675,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106693,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106699,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106704,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106705,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106709,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106713,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106714,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106721,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106723,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106726,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106728,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106730,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106731,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106732,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106733,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106745,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106747,São Paulo,Sim,Sim,Sim,Sim,Sim,Acima de 20000 reais
106752,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106753,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106756,São Paulo,Sim,Sim,Sim,Sim,Sim,Acima de 20000 reais
106764,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106772,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106778,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106784,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106788,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106789,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106793,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106795,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106796,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106797,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106798,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106806,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106829,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106846,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106859,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106860,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106863,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106870,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106871,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106872,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106875,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106876,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106880,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106884,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106891,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106897,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106900,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106911,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106913,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106915,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106917,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106924,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106926,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106927,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106928,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106931,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106933,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106934,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106937,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106941,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106942,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106943,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106945,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106946,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106956,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106971,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106973,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106974,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106979,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107005,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107028,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107042,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107067,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107073,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107081,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107090,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107244,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107245,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107246,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107254,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107262,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107265,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107266,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107273,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107302,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107337,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107350,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107352,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107363,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107376,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107380,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107385,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107389,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107412,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107418,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107423,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107425,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107444,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107447,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107448,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107454,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107473,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107475,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107484,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107490,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107491,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107504,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107511,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107512,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107521,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107526,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107533,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107539,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107540,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107542,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107544,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107547,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107551,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107552,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107554,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107565,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107569,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107588,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107596,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107600,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107611,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107615,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107616,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107621,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107630,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107670,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107676,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107717,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107721,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107725,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107755,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107761,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107806,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107808,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107822,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107866,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107878,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107881,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107885,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107889,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107892,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107894,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107982,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107984,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108010,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108042,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108048,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108058,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108064,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108080,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108088,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108090,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108094,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108102,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108130,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108133,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108137,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108146,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108162,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108187,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108340,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108405,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108548,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108550,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108565,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108571,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108573,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108590,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
